SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
292718,0,Cash loans,F,N,Y,0,112500,1125000,32895,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.026392,-16555,-828,-9804,-84,,1,1,0,1,1,0,Laborers,1,2,2,TUESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.538247239,0.675182318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
373684,0,Cash loans,F,N,N,0,171000,343800,13090.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792,-17960,-1005,-1927,-1514,,1,1,0,1,0,0,Sales staff,1,2,2,SUNDAY,12,0,0,0,0,1,1,Self-employed,,0.417496845,0.367291018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,1,-1314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
199667,0,Cash loans,F,N,N,1,90000,961146,31135.5,688500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-14244,-1522,-3499,-3086,,1,1,0,1,0,0,,3,3,3,SUNDAY,9,0,0,0,0,0,0,Government,,0.211709829,0.694092643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
119377,0,Cash loans,F,N,Y,0,67500,805536,34128,720000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-21560,365243,-3349,-4810,,1,0,0,1,0,0,,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.632942302,0.802745476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
229718,0,Cash loans,F,N,Y,0,90000,225000,16132.5,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-18312,-1740,-3257,-1862,,1,1,0,1,0,0,,2,2,2,SATURDAY,9,0,0,0,0,0,0,Other,0.738733526,0.658310122,0.631354537,0.1093,0.0005,0.9806,0.7348,0.0159,0,0.2069,0.1667,0.2083,0.0605,0.0874,0.0846,0.0077,0.0058,0.1113,0.0005,0.9806,0.7452,0.016,0,0.2069,0.1667,0.2083,0.0619,0.0955,0.0881,0.0078,0.0062,0.1103,0.0005,0.9806,0.7383,0.016,0,0.2069,0.1667,0.2083,0.0615,0.0889,0.0861,0.0078,0.0059,reg oper account,block of flats,0.0765,"Stone, brick",No,0,0,0,0,-978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427280,0,Cash loans,F,N,Y,0,148500,145557,6165,121500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-19956,-5468,-8738,-3310,,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,16,0,0,0,0,0,0,Transport: type 4,,0.709133029,,0.1113,0.0582,0.9871,0.8232,,0.12,0.1034,0.3333,,0.0705,,0.1146,,0,0.1134,0.0604,0.9871,0.8301,,0.1208,0.1034,0.3333,,0.0721,,0.1194,,0,0.1124,0.0582,0.9871,0.8256,,0.12,0.1034,0.3333,,0.0717,,0.1167,,0,,block of flats,0.1039,Panel,No,0,0,0,0,-181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
364614,0,Cash loans,F,N,Y,0,135000,1227901.5,48825,1129500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-17196,-1105,-81,-361,,1,1,0,1,0,0,Sales staff,2,1,1,MONDAY,11,0,0,0,0,0,0,Self-employed,0.595550884,0.740106935,0.572682505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
127995,1,Cash loans,M,N,Y,0,180000,545040,35617.5,450000,Family,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,0.035792,-12348,-1950,-6436,-2427,,1,1,0,1,1,0,Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,0.216774293,0.472563787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
215740,0,Cash loans,M,N,Y,1,135000,76410,8748,67500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003541,-10150,-1280,-4513,-2817,,1,1,1,1,0,0,Laborers,3,1,1,SUNDAY,8,0,0,0,0,0,0,Business Entity Type 2,,0.587253335,0.191821602,0.0124,,0.9831,,,,0.1034,0.0417,,,,0.0146,,,0.0126,,0.9831,,,,0.1034,0.0417,,,,0.0152,,,0.0125,,0.9831,,,,0.1034,0.0417,,,,0.0149,,,,block of flats,0.0134,Wooden,No,4,1,4,1,-1146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170147,0,Cash loans,F,N,Y,0,135000,339241.5,16627.5,238500,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018801,-12108,-1646,-859,-3904,,1,1,0,1,0,0,Core staff,1,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.429533497,0.719798537,0.396219572,,,0.9747,,,,,,,,,0.0481,,,,,0.9747,,,,,,,,,0.0501,,,,,0.9747,,,,,,,,,0.049,,,,,0.0606,,No,0,0,0,0,-308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
298899,0,Cash loans,M,Y,Y,0,135000,524493,27810,486000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.005313,-22801,365243,-8834,-4341,17,1,0,0,1,0,0,,2,2,2,TUESDAY,18,0,0,0,0,0,0,XNA,0.692021444,0.625816576,0.716570245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123764,0,Cash loans,F,N,Y,2,144000,521280,41926.5,450000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-13984,-1267,-7736,-5183,,1,1,0,1,1,0,Core staff,4,1,1,FRIDAY,16,0,0,0,0,0,0,Kindergarten,0.824293953,0.7514447,0.634705531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
324350,1,Cash loans,F,Y,Y,1,45000,314100,16164,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11796,-230,-810,-1917,16,1,1,0,1,0,0,,3,3,3,MONDAY,9,0,0,0,0,0,0,Government,,0.292962859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
104054,0,Cash loans,F,N,N,1,99000,312768,16096.5,270000,Unaccompanied,Working,Incomplete higher,Married,With parents,0.008474,-8417,-900,-5833,-1093,,1,1,0,1,0,0,Sales staff,3,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.279741191,0.623837883,0.303146374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
416318,0,Cash loans,F,N,N,0,121500,891072,37881,720000,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.032561,-12364,-4502,-6293,-201,,1,1,0,1,0,0,Core staff,1,1,1,MONDAY,10,0,0,0,0,0,0,School,,0.662757408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
334148,0,Cash loans,F,N,N,0,157500,675000,22437,675000,Unaccompanied,Pensioner,Incomplete higher,Widow,House / apartment,0.028663,-20529,365243,-5261,-3965,,1,0,0,1,0,0,,1,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,,0.706718563,0.819317692,0.1196,0.1034,0.9925,0.898,0.0206,0.12,0.1034,0.3333,0.375,0.0179,0.0967,0.1272,0.0039,0.0123,0.1218,0.1073,0.9926,0.902,0.0208,0.1208,0.1034,0.3333,0.375,0.0183,0.1056,0.1325,0.0039,0.0131,0.1207,0.1034,0.9925,0.8994,0.0208,0.12,0.1034,0.3333,0.375,0.0182,0.0983,0.1295,0.0039,0.0126,reg oper account,block of flats,0.1027,"Stone, brick",No,0,0,0,0,-2437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
227455,0,Cash loans,M,N,N,0,225000,1984500,54702,1984500,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.032561,-11299,-118,-5866,-3864,,1,1,0,1,1,0,High skill tech staff,1,1,1,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.771219668,0.528092751,0.0603,0.0457,0.9667,0.5444,0.0148,0.08,0.1207,0.1875,0.2292,,0.0441,0.0795,0.0232,0.0728,0.0494,0.0464,0.9638,0.523,0.0081,0,0.1034,0.1667,0.2083,,0.0413,0.0561,0.0078,0.0384,0.0609,0.0457,0.9667,0.5505,0.0149,0.08,0.1207,0.1875,0.2292,,0.0449,0.0809,0.0233,0.0743,reg oper account,block of flats,0.0546,"Stone, brick",No,0,0,0,0,-2047,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
287610,0,Cash loans,F,N,Y,0,162000,668304,28444.5,540000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.020713,-21113,365243,-4205,-4326,,1,0,0,1,1,0,,1,3,3,TUESDAY,12,0,0,0,0,0,0,XNA,,0.611782128,0.328063161,0.0082,0,0.9727,0.626,,0,0.0345,0.0417,0.0833,0.0142,0.0067,0.0081,0,0,0.0084,0,0.9727,0.6406,,0,0.0345,0.0417,0.0833,0.0145,0.0073,0.0084,0,0,0.0083,0,0.9727,0.631,,0,0.0345,0.0417,0.0833,0.0145,0.0068,0.0082,0,0,reg oper account,block of flats,0.007,Wooden,No,0,0,0,0,-1615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313586,0,Cash loans,M,N,N,0,135000,390960,21208.5,337500,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.030755,-10439,-2753,-4721,-3125,,1,1,0,1,0,0,Laborers,1,2,2,FRIDAY,13,0,0,0,1,0,1,Business Entity Type 3,,0.169854259,0.638043528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
396547,0,Cash loans,F,N,N,0,60750,225000,22252.5,225000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.015221,-25018,365243,-4433,-4839,,1,0,0,1,1,0,,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.514627121,0.75574005,0.0041,,0.9886,,,,,0.0417,,,,0.0053,,,0.0042,,0.9886,,,,,0.0417,,,,0.0055,,,0.0042,,0.9886,,,,,0.0417,,,,0.0053,,,,block of flats,0.0041,"Stone, brick",No,0,0,0,0,-298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108034,0,Cash loans,F,Y,N,2,76500,814041,23800.5,679500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-12239,-226,-200,-2689,17,1,1,1,1,0,0,Core staff,4,3,3,FRIDAY,17,0,0,0,0,1,1,Kindergarten,0.371014589,0.561255347,0.626304277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357997,0,Cash loans,F,Y,N,0,288000,728460,50697,675000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.032561,-17789,-2235,-4592,-1317,7,1,1,1,1,1,0,Cleaning staff,2,1,1,SUNDAY,13,0,0,0,0,0,0,Industry: type 3,0.892441413,0.692883489,0.558506628,0.1871,0.1483,0.9757,0.6668,0.0259,0.09,0.3103,0.2083,0.25,0.1316,0.1526,0.1749,,0.0055,0.1408,0.1441,0.9752,0.6733,0.0192,0,0.3103,0.1667,0.2083,0.0898,0.123,0.1242,,0.0045,0.1395,0.1391,0.9752,0.6645,0.0199,0,0.3103,0.1667,0.2083,0.1339,0.1146,0.1216,,0.0056,reg oper account,block of flats,0.2946,Panel,No,3,1,3,0,-1270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
358823,0,Cash loans,M,N,Y,1,112500,172021.5,15907.5,148500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-18406,-1324,-5592,-1948,,1,1,0,1,0,0,Drivers,3,2,2,FRIDAY,11,0,0,0,0,0,0,Transport: type 3,,0.654463126,0.810618022,0.0124,,0.9513,,,0,0.0345,0.0833,,,,0.0153,,,0.0126,,0.9513,,,0,0.0345,0.0833,,,,0.016,,,0.0125,,0.9513,,,0,0.0345,0.0833,,,,0.0156,,,,block of flats,0.0121,"Stone, brick",No,0,0,0,0,-138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148507,0,Cash loans,F,N,N,0,81000,355536,13540.5,270000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010556,-12899,-572,-176,-3646,,1,1,0,1,0,0,Cleaning staff,2,3,3,TUESDAY,12,0,0,0,0,1,1,Other,,0.090894783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
224533,0,Cash loans,F,N,Y,0,292500,755856,59850,652500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-16213,-319,-2508,-2667,,1,1,0,1,0,0,Laborers,2,1,1,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.699350214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
359932,1,Cash loans,F,N,Y,1,90000,168102,18103.5,148500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-12460,-576,-737,-1792,,1,1,1,1,1,0,Laborers,3,2,2,WEDNESDAY,13,0,0,0,0,1,1,Business Entity Type 1,,0.632459529,0.403141677,0.0124,0,0.9752,0.66,0.002,0,0.069,0.0417,0.0833,0.0104,0.0101,0.0053,0,0.0133,0.0126,0,0.9752,0.6733,0.002,0,0.069,0.0417,0.0833,0.0106,0.011,0.0055,0,0.0141,0.0125,0,0.9752,0.6645,0.002,0,0.069,0.0417,0.0833,0.0106,0.0103,0.0054,0,0.0136,reg oper account,block of flats,0.0071,"Stone, brick",No,1,0,1,0,-502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
412174,0,Cash loans,M,Y,N,2,225000,915178.5,37404,751500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-9340,-376,-3258,-877,27,1,1,0,1,0,0,High skill tech staff,4,2,2,THURSDAY,16,0,0,0,1,1,1,Trade: type 3,0.193906953,0.4779518,0.236610824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271168,0,Cash loans,M,N,Y,0,108000,312768,13774.5,270000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018029,-22468,365243,-832,-866,,1,0,0,1,1,0,,1,3,3,WEDNESDAY,5,0,0,0,0,0,0,XNA,,0.087680173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
376694,0,Cash loans,M,Y,N,0,180000,1695483,49702.5,1327500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.035792,-19804,-4958,-4818,-3341,21,1,1,0,1,0,0,Core staff,2,2,2,THURSDAY,11,0,0,0,0,1,1,Government,,0.730970656,0.245851214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,-2379,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197009,0,Cash loans,F,N,Y,0,67500,225000,15790.5,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0228,-21349,365243,-10866,-4726,,1,0,0,1,1,0,,1,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.742722992,0.652896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
409407,0,Cash loans,F,Y,N,0,324000,1454094,38488.5,1138500,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0228,-8978,-899,-3413,-1658,1,1,1,0,1,0,0,Accountants,2,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.461165244,0.601172451,0.279335321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318419,0,Cash loans,F,N,Y,0,202500,370107,22495.5,319500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-13516,-1515,-122,-4742,,1,1,0,1,0,1,Laborers,2,2,2,SATURDAY,10,0,0,0,0,0,0,Industry: type 3,0.651822462,0.377336369,0.275000352,0.1418,0.1018,0.9801,0.728,0.0323,0.04,0.2069,0.25,0.2917,0.0492,0.1143,0.1127,0.0193,0.0161,0.1408,0.045,0.9796,0.7321,0.0326,0,0.069,0.1667,0.2083,0,0.1249,0.0945,0.0195,0.0159,0.1431,0.1018,0.9801,0.7316,0.0325,0.04,0.2069,0.25,0.2917,0.05,0.1163,0.1147,0.0194,0.0164,reg oper account,block of flats,0.0932,Panel,No,4,0,4,0,-1956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
160797,0,Cash loans,F,N,Y,0,180000,284400,19003.5,225000,Family,Working,Incomplete higher,Married,House / apartment,0.022625,-11444,-559,-9753,-3605,,1,1,0,1,0,1,Laborers,2,2,2,FRIDAY,17,0,0,0,0,0,0,Other,0.433720949,0.585200571,0.617826147,0.2247,0.1482,0.9871,0.8232,0.1009,0.24,0.2069,0.3333,0.375,0.1091,0.1807,0.2091,0.0116,0.0102,0.229,0.1538,0.9871,0.8301,0.1018,0.2417,0.2069,0.3333,0.375,0.1116,0.1974,0.2178,0.0117,0.0108,0.2269,0.1482,0.9871,0.8256,0.1015,0.24,0.2069,0.3333,0.375,0.111,0.1838,0.2128,0.0116,0.0104,reg oper account,block of flats,0.2218,Panel,No,5,0,5,0,-849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
308955,0,Cash loans,M,N,Y,2,157500,447768,29920.5,405000,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-10979,-1493,-412,-2004,,1,1,0,1,0,0,Cooking staff,4,2,2,WEDNESDAY,8,0,1,1,0,1,1,Restaurant,,0.588768422,0.689479143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
348602,0,Cash loans,M,Y,Y,0,292500,675000,34465.5,675000,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-10454,-816,-9548,-2759,0,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,10,0,0,0,0,1,1,Restaurant,,0.565429547,,0.0124,,0.9702,,,,0.069,0.0417,,,,,,,0.0126,,0.9702,,,,0.069,0.0417,,,,,,,0.0125,,0.9702,,,,0.069,0.0417,,,,,,,,block of flats,0.0111,"Stone, brick",No,1,1,1,1,-290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
171324,0,Cash loans,M,N,N,1,135000,263686.5,28107,238500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.006629,-12613,-900,-6382,-76,,1,1,0,1,0,0,Laborers,3,2,2,MONDAY,9,0,0,0,0,0,0,Advertising,,0.510890217,0.626304277,0.0258,0,0.9717,0.6124,0,0,0.069,0.1667,0.0417,,0.016,0.0293,0.0232,0.0245,0.0263,0,0.9717,0.6276,0,0,0.069,0.1667,0.0417,,0.0174,0.0305,0.0233,0.0259,0.026,0,0.9717,0.6176,0,0,0.069,0.1667,0.0417,,0.0162,0.0298,0.0233,0.025,reg oper spec account,block of flats,0.0289,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
268082,0,Revolving loans,F,N,Y,0,360000,337500,16875,337500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.04622,-19522,-5156,-13391,-2983,,1,1,0,1,0,0,Laborers,1,1,1,FRIDAY,17,0,1,1,0,0,0,Government,,0.701982768,0.508286991,,0.0948,0.9796,,,0.16,0.1379,0.3333,,,,0.1429,,0.1737,,0.0983,0.9796,,,0.1611,0.1379,0.3333,,,,0.1489,,0.1839,,0.0948,0.9796,,,0.16,0.1379,0.3333,,,,0.1454,,0.1773,,,0.1501,Panel,No,0,0,0,0,-1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
419292,0,Cash loans,F,Y,N,0,157500,1081179,43006.5,927000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.016612,-13759,-2271,-5968,-2309,2,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,16,0,0,0,0,1,1,Industry: type 11,,0.427254452,0.465069215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
